0.00001624328941990575,0.000019845421397076197,0.000015506753253157735,0.000016119265360325686,0.000012336797988256806,0.00002835592084339981
0.000040425919213719884,0.00003087896859334796,0.000015776398730771514,0.000039604958311298936,0.00002554893686171636,0.000032420272870311624
0.000013480349663466184,8.648945687237543e-6,7.962590843505394e-6,9.450181192936236e-6,0.00001385107235005652,0.000011481191830406353
0.000013319862688916518,6.002624316474351e-6,9.525024203333488e-6,7.3006135659109916e-6,9.996198122471444e-6,0.000012063480269342558
0.000016494331409772833,0.000011242740656549728,8.624765741879014e-6,0.000010791976698814767,9.089181601033179e-6,0.000013220266663709818
0.000013869401117865638,9.561280877555054e-6,0.00001279705688411492,0.000014139792526939479,0.000015991783861577687,0.00001558978398740813
8.36989191283274e-6,8.544360380962448e-6,9.747183249740228e-6,7.23761708830156e-6,8.98741452508172e-6,9.177516930466521e-6
0.00001312352478179116,0.000012799974566222187,0.000019569911774473625,9.59532602363769e-6,8.241448555528583e-6,0.000013222738620155462
7.846455181392272e-6,7.98663905899358e-6,6.899368342002954e-6,6.670548797908295e-6,9.105546809159489e-6,0.00001041394589529219
0.000011596505881638863,0.000012367135609030051,0.00001128338489283467,0.000010867623047765721,0.000012454899982014772,0.000020317787507180552
0.000013222717223064944,8.875979253576376e-6,9.120430990322208e-6,7.584289595751858e-6,5.734497789646774e-6,0.00001122495844776454
8.58497774612392e-6,4.7067921390005116e-6,0.000014655823307964973,4.393224513765929e-6,5.774378769352012e-6,8.975962301244115e-6
6.317859439800073e-6,7.959439058742538e-6,0.000015338379459300795,5.682171330058173e-6,7.544522722844665e-6,0.000010115364357202552
0.00005951478776116328,0.00001360059869201032,0.000010506200769834303,0.000010933776428247188,0.000021101351287049535,0.000013222829697394737
0.000022472825698233586,0.000011703061524596862,0.00002036594563485172,0.000011640220331377599,0.000025538805903439728,0.00001527300009871449
0.000010240728740829535,9.48227450899202e-6,0.000010572290102316472,9.342907008837013e-6,0.000011537232584572278,0.000013453363055962634
0.000012242992043392316,6.334087745785739e-6,9.437801390100327e-6,4.031319032208244e-6,9.17356002819516e-6,7.643058132734142e-6
0.000010507871144459093,5.936615459244092e-6,7.497211085731728e-6,4.339029938508655e-6,8.717686362581104e-6,7.295390466460592e-6
0.000016121836272137206,0.000014637973210748056,0.000011163028510851264,8.661735605287789e-6,0.000010747535026477197,0.000013963890824884692
0.000015383500489448887,0.000011461365474364762,0.000016108054446395396,0.000011988300941514057,0.000016381278610725956,0.000014993678373499976
0.000015024968045647753,8.5481655608789e-6,7.709837077435091e-6,6.142665169459916e-6,9.653210572314413e-6,7.496694660196108e-6
5.391416260377379e-6,4.250086738685271e-6,5.845802343395056e-6,3.673277465209456e-6,0.000012529148324290534,5.612991437898843e-6
9.6263547426793e-6,7.263876403104566e-6,7.151861313863864e-6,4.978366386544919e-6,8.487801719519132e-6,9.589730746603393e-6
0.000010517317344766187,0.000012983800872293127,6.213057310868597e-6,5.81049722173987e-6,9.257223983116257e-6,0.00001498248693001042
0.000012001189484941744,0.000013636443156442745,5.751474032875175e-6,6.526572221246986e-6,0.000013173442606893143,0.000013405909904343337
0.000014420799811879321,0.000010392236539747485,8.629045518165068e-6,9.406908779006896e-6,6.516703850113764e-6,0.000013238852389616509
8.11531408621259e-6,0.00002184648670757131,6.416443958108256e-6,5.425394662680483e-6,7.2670305319195686e-6,6.4802921147278076e-6
